"year","region","sc_name","total_HC_m"
2017,"RM","Haliotis rufescens",0
2017,"RM","Helicolenus lengerichi",0
2017,"RM","Heterocarpus reedi",0
2017,"RM","Isurus oxyrinchus",0
2017,"RM","Lamna nasus",0
2017,"RM","Lithodes santolla",0
2017,"RM","Loxechinus albus",0
2017,"RM","Macruronus magellanicus",0
2017,"RM","Merluccius australis",1
2017,"RM","Merluccius gayi gayi",57
2017,"RM","Mesodesma donacium",0
2017,"RM","Micropogonias manni",0
2017,"RM","Mulinia edulis",0
2017,"RM","Mustelus mento",2
2017,"RM","Mytilus chilensis",0
2017,"RM","Octopus (vulgaris) mimus",0
2017,"RM","Odontesthes regia",0
2017,"RM","Oncorhynchus kisutch",0
2017,"RM","Oncorhynchus mykiss",0
2017,"RM","Ostrea chilensis",0
2017,"RM","Paralichthys spp.",0
2017,"RM","Paralomis granulosa",0
2017,"RM","Pleuroncodes monodon",0
2017,"RM","Prionace glauca",0
2017,"RM","Prolatilus jugularis",1
2017,"RM","Pyura chilensis",0
2017,"RM","Salmo salar",0
2017,"RM","Scomber japonicus",0
2017,"RM","Semele solida",0
2017,"RM","Seriola lalandi",0
2017,"RM","Seriolella caerulea",0
2017,"RM","Seriolella punctata",0
2017,"RM","Strangomera bentincki",0
2017,"RM","Tagelus dombeii",0
2017,"RM","Taliepus dentatus",0
2017,"RM","Thais chocolata",0
2017,"RM","Thunnus albacares",2
2017,"RM","Thyrsites atun",0
2017,"RM","Trachurus murphyi",0
2017,"RM","Venus antiqua",24
2017,"RM","Xiphias gladius",259
2017,"V","Argobuccinum spp.",0
2017,"V","Argopecten purpuratus",0
2017,"V","Athyonidium chilensis",0
2017,"V","Aulacomya ater",0
2017,"V","Austromegabalanus psittacus",0
2017,"V","Brama australis",29
2017,"V","Callorhinchus callorhynchus",0
2017,"V","Cancer edwardsi",0
2017,"V","Cancer porteri",0
2017,"V","Cervimunida johni",0
2017,"V","Chlamys vitrea",0
2017,"V","Choromytilus chorus",0
2017,"V","Chorus giganteus",0
2017,"V","Cilus gilberti",0
2017,"V","Concholepas concholepas",0
2017,"V","Coryphaena hippurus",0
2017,"V","Crassostrea gigas",0
2017,"V","Dissostichus eleginoides",0
2017,"V","Dosidicus gigas",4096
2017,"V","Eleginops maclovinus",0
2017,"V","Engraulis ringens",0
2017,"V","Ensis macha",0
2017,"V","Enteroctopus megalocyathus",0
2017,"V","Fissurella costata",0
2017,"V","Fissurella latimarginata",0
2017,"V","Fissurella maxima",0
2017,"V","Gari solida",0
2017,"V","Genypterus blacodes",0
2017,"V","Genypterus chilensis",0
2017,"V","Genypterus maculatus",0
2017,"V","Haliotis discus hannai",0
2017,"V","Haliotis rufescens",140
2017,"V","Helicolenus lengerichi",0
2017,"V","Heterocarpus reedi",178
2017,"V","Isurus oxyrinchus",0
2017,"V","Lamna nasus",0
2017,"V","Lithodes santolla",0
2017,"V","Loxechinus albus",0
2017,"V","Macruronus magellanicus",0
2017,"V","Merluccius australis",0
2017,"V","Merluccius gayi gayi",0
2017,"V","Mesodesma donacium",0
2017,"V","Micropogonias manni",0
2017,"V","Mulinia edulis",0
2017,"V","Mustelus mento",0
2017,"V","Mytilus chilensis",0
2017,"V","Octopus (vulgaris) mimus",0
2017,"V","Odontesthes regia",0
2017,"V","Oncorhynchus kisutch",0
2017,"V","Oncorhynchus mykiss",0
2017,"V","Ostrea chilensis",0
2017,"V","Paralichthys spp.",0
2017,"V","Paralomis granulosa",0
2017,"V","Pleuroncodes monodon",0
2017,"V","Prionace glauca",0
2017,"V","Prolatilus jugularis",0
2017,"V","Pyura chilensis",0
2017,"V","Salmo salar",0
2017,"V","Scomber japonicus",0
2017,"V","Semele solida",0
2017,"V","Seriola lalandi",0
2017,"V","Seriolella caerulea",0
2017,"V","Seriolella punctata",0
2017,"V","Strangomera bentincki",0
2017,"V","Tagelus dombeii",0
2017,"V","Taliepus dentatus",0
2017,"V","Thais chocolata",0
2017,"V","Thunnus albacares",0
2017,"V","Thyrsites atun",0
2017,"V","Trachurus murphyi",0
2017,"V","Venus antiqua",0
2017,"V","Xiphias gladius",193
2017,"VI","Argobuccinum spp.",0
2017,"VI","Argopecten purpuratus",0
2017,"VI","Athyonidium chilensis",0
2017,"VI","Aulacomya ater",0
2017,"VI","Austromegabalanus psittacus",0
2017,"VI","Brama australis",0
2017,"VI","Callorhinchus callorhynchus",0
2017,"VI","Cancer edwardsi",0
2017,"VI","Cancer porteri",0
2017,"VI","Cervimunida johni",0
2017,"VI","Chlamys vitrea",0
2017,"VI","Choromytilus chorus",0
2017,"VI","Chorus giganteus",0
2017,"VI","Cilus gilberti",0
2017,"VI","Concholepas concholepas",0
2017,"VI","Coryphaena hippurus",0
2017,"VI","Crassostrea gigas",0
2017,"VI","Dissostichus eleginoides",0
2017,"VI","Dosidicus gigas",0
2017,"VI","Eleginops maclovinus",0
2017,"VI","Engraulis ringens",0
2017,"VI","Ensis macha",0
2017,"VI","Enteroctopus megalocyathus",0
2017,"VI","Fissurella costata",0
2017,"VI","Fissurella latimarginata",0
2017,"VI","Fissurella maxima",0
2017,"VI","Gari solida",0
2017,"VI","Genypterus blacodes",0
2017,"VI","Genypterus chilensis",0
2017,"VI","Genypterus maculatus",0
2017,"VI","Haliotis discus hannai",0
2017,"VI","Haliotis rufescens",0
2017,"VI","Helicolenus lengerichi",0
2017,"VI","Heterocarpus reedi",0
2017,"VI","Isurus oxyrinchus",0
2017,"VI","Lamna nasus",0
2017,"VI","Lithodes santolla",0
2017,"VI","Loxechinus albus",0
2017,"VI","Macruronus magellanicus",0
2017,"VI","Merluccius australis",0
2017,"VI","Merluccius gayi gayi",0
2017,"VI","Mesodesma donacium",0
2017,"VI","Micropogonias manni",0
2017,"VI","Mulinia edulis",0
2017,"VI","Mustelus mento",0
2017,"VI","Mytilus chilensis",0
2017,"VI","Octopus (vulgaris) mimus",0
2017,"VI","Odontesthes regia",0
2017,"VI","Oncorhynchus kisutch",0
2017,"VI","Oncorhynchus mykiss",0
2017,"VI","Ostrea chilensis",0
2017,"VI","Paralichthys spp.",0
2017,"VI","Paralomis granulosa",0
2017,"VI","Pleuroncodes monodon",0
2017,"VI","Prionace glauca",0
2017,"VI","Prolatilus jugularis",0
2017,"VI","Pyura chilensis",0
2017,"VI","Salmo salar",0
2017,"VI","Scomber japonicus",0
2017,"VI","Semele solida",0
2017,"VI","Seriola lalandi",0
2017,"VI","Seriolella caerulea",0
2017,"VI","Seriolella punctata",0
2017,"VI","Strangomera bentincki",0
2017,"VI","Tagelus dombeii",0
2017,"VI","Taliepus dentatus",0
2017,"VI","Thais chocolata",0
2017,"VI","Thunnus albacares",0
2017,"VI","Thyrsites atun",11
2017,"VI","Trachurus murphyi",0
2017,"VI","Venus antiqua",0
2017,"VI","Xiphias gladius",0
2017,"VII","Argobuccinum spp.",0
2017,"VII","Argopecten purpuratus",0
2017,"VII","Athyonidium chilensis",0
2017,"VII","Aulacomya ater",0
2017,"VII","Austromegabalanus psittacus",0
2017,"VII","Brama australis",0
2017,"VII","Callorhinchus callorhynchus",0
2017,"VII","Cancer edwardsi",0
2017,"VII","Cancer porteri",11
2017,"VII","Cervimunida johni",0
2017,"VII","Chlamys vitrea",0
2017,"VII","Choromytilus chorus",0
2017,"VII","Chorus giganteus",0
2017,"VII","Cilus gilberti",0
2017,"VII","Concholepas concholepas",0
2017,"VII","Coryphaena hippurus",0
2017,"VII","Crassostrea gigas",0
2017,"VII","Dissostichus eleginoides",0
2017,"VII","Dosidicus gigas",0
2017,"VII","Eleginops maclovinus",0
2017,"VII","Engraulis ringens",0
2017,"VII","Ensis macha",0
2017,"VII","Enteroctopus megalocyathus",0
2017,"VII","Fissurella costata",0
2017,"VII","Fissurella latimarginata",0
2017,"VII","Fissurella maxima",0
2017,"VII","Gari solida",0
2017,"VII","Genypterus blacodes",0
2017,"VII","Genypterus chilensis",0
2017,"VII","Genypterus maculatus",0
2017,"VII","Haliotis discus hannai",0
2017,"VII","Haliotis rufescens",0
2017,"VII","Helicolenus lengerichi",0
2017,"VII","Heterocarpus reedi",0
2017,"VII","Isurus oxyrinchus",0
2017,"VII","Lamna nasus",0
2017,"VII","Lithodes santolla",0
2017,"VII","Loxechinus albus",0
2017,"VII","Macruronus magellanicus",0
2017,"VII","Merluccius australis",0
2017,"VII","Merluccius gayi gayi",0
2017,"VII","Mesodesma donacium",0
2017,"VII","Micropogonias manni",0
2017,"VII","Mulinia edulis",0
2017,"VII","Mustelus mento",0
2017,"VII","Mytilus chilensis",0
2017,"VII","Octopus (vulgaris) mimus",0
2017,"VII","Odontesthes regia",0
2017,"VII","Oncorhynchus kisutch",0
2017,"VII","Oncorhynchus mykiss",0
2017,"VII","Ostrea chilensis",0
2017,"VII","Paralichthys spp.",0
2017,"VII","Paralomis granulosa",0
2017,"VII","Pleuroncodes monodon",0
2017,"VII","Prionace glauca",0
2017,"VII","Prolatilus jugularis",0
2017,"VII","Pyura chilensis",0
2017,"VII","Salmo salar",0
2017,"VII","Scomber japonicus",0
2017,"VII","Semele solida",0
2017,"VII","Seriola lalandi",0
2017,"VII","Seriolella caerulea",0
2017,"VII","Seriolella punctata",0
2017,"VII","Strangomera bentincki",0
2017,"VII","Tagelus dombeii",0
2017,"VII","Taliepus dentatus",0
2017,"VII","Thais chocolata",0
2017,"VII","Thunnus albacares",0
2017,"VII","Thyrsites atun",0
2017,"VII","Trachurus murphyi",0
2017,"VII","Venus antiqua",0
2017,"VII","Xiphias gladius",0
2017,"VIII","Argobuccinum spp.",24
2017,"VIII","Argopecten purpuratus",0
2017,"VIII","Athyonidium chilensis",122
2017,"VIII","Aulacomya ater",0
2017,"VIII","Austromegabalanus psittacus",0
2017,"VIII","Brama australis",923
2017,"VIII","Callorhinchus callorhynchus",0
2017,"VIII","Cancer edwardsi",0
2017,"VIII","Cancer porteri",124
2017,"VIII","Cervimunida johni",840
2017,"VIII","Chlamys vitrea",0
2017,"VIII","Choromytilus chorus",0
2017,"VIII","Chorus giganteus",92
2017,"VIII","Cilus gilberti",0
2017,"VIII","Concholepas concholepas",366
2017,"VIII","Coryphaena hippurus",0
2017,"VIII","Crassostrea gigas",0
2017,"VIII","Dissostichus eleginoides",1
2017,"VIII","Dosidicus gigas",41824
2017,"VIII","Eleginops maclovinus",0
2017,"VIII","Engraulis ringens",538
2017,"VIII","Ensis macha",534
2017,"VIII","Enteroctopus megalocyathus",0
2017,"VIII","Fissurella costata",0
2017,"VIII","Fissurella latimarginata",1
2017,"VIII","Fissurella maxima",0
2017,"VIII","Gari solida",8
2017,"VIII","Genypterus blacodes",0
2017,"VIII","Genypterus chilensis",0
2017,"VIII","Genypterus maculatus",0
2017,"VIII","Haliotis discus hannai",0
2017,"VIII","Haliotis rufescens",92
2017,"VIII","Helicolenus lengerichi",6
2017,"VIII","Heterocarpus reedi",3
2017,"VIII","Isurus oxyrinchus",0
2017,"VIII","Lamna nasus",0
2017,"VIII","Lithodes santolla",0
2017,"VIII","Loxechinus albus",56
2017,"VIII","Macruronus magellanicus",2363
2017,"VIII","Merluccius australis",218
2017,"VIII","Merluccius gayi gayi",4160
2017,"VIII","Mesodesma donacium",17
2017,"VIII","Micropogonias manni",10
2017,"VIII","Mulinia edulis",606
2017,"VIII","Mustelus mento",0
2017,"VIII","Mytilus chilensis",0
2017,"VIII","Octopus (vulgaris) mimus",0
2017,"VIII","Odontesthes regia",0
2017,"VIII","Oncorhynchus kisutch",0
2017,"VIII","Oncorhynchus mykiss",0
2017,"VIII","Ostrea chilensis",0
2017,"VIII","Paralichthys spp.",10
2017,"VIII","Paralomis granulosa",0
2017,"VIII","Pleuroncodes monodon",3375
2017,"VIII","Prionace glauca",0
2017,"VIII","Prolatilus jugularis",0
2017,"VIII","Pyura chilensis",0
2017,"VIII","Salmo salar",0
2017,"VIII","Scomber japonicus",1304
2017,"VIII","Semele solida",0
2017,"VIII","Seriola lalandi",0
2017,"VIII","Seriolella caerulea",0
2017,"VIII","Seriolella punctata",0
2017,"VIII","Strangomera bentincki",2570
2017,"VIII","Tagelus dombeii",948
2017,"VIII","Taliepus dentatus",5
2017,"VIII","Thais chocolata",0
2017,"VIII","Thunnus albacares",0
2017,"VIII","Thyrsites atun",5
2017,"VIII","Trachurus murphyi",71516
2017,"VIII","Venus antiqua",893
2017,"VIII","Xiphias gladius",0
2017,"X","Argobuccinum spp.",92
2017,"X","Argopecten purpuratus",0
2017,"X","Athyonidium chilensis",83
2017,"X","Aulacomya ater",2866
2017,"X","Austromegabalanus psittacus",2
2017,"X","Brama australis",56
2017,"X","Callorhinchus callorhynchus",0
2017,"X","Cancer edwardsi",656
2017,"X","Cancer porteri",0
2017,"X","Cervimunida johni",0
2017,"X","Chlamys vitrea",0
2017,"X","Choromytilus chorus",45
2017,"X","Chorus giganteus",0
2017,"X","Cilus gilberti",3
2017,"X","Concholepas concholepas",341
2017,"X","Coryphaena hippurus",0
2017,"X","Crassostrea gigas",17
2017,"X","Dissostichus eleginoides",59
2017,"X","Dosidicus gigas",1229
2017,"X","Eleginops maclovinus",0
2017,"X","Engraulis ringens",0
2017,"X","Ensis macha",229
2017,"X","Enteroctopus megalocyathus",59
2017,"X","Fissurella costata",0
2017,"X","Fissurella latimarginata",0
2017,"X","Fissurella maxima",0
2017,"X","Gari solida",1033
2017,"X","Genypterus blacodes",19
2017,"X","Genypterus chilensis",0
2017,"X","Genypterus maculatus",0
2017,"X","Haliotis discus hannai",0
2017,"X","Haliotis rufescens",342
2017,"X","Helicolenus lengerichi",0
2017,"X","Heterocarpus reedi",0
2017,"X","Isurus oxyrinchus",0
2017,"X","Lamna nasus",0
2017,"X","Lithodes santolla",61
2017,"X","Loxechinus albus",9368
2017,"X","Macruronus magellanicus",0
2017,"X","Merluccius australis",3267
2017,"X","Merluccius gayi gayi",0
2017,"X","Mesodesma donacium",301
2017,"X","Micropogonias manni",0
2017,"X","Mulinia edulis",0
2017,"X","Mustelus mento",0
2017,"X","Mytilus chilensis",27031
2017,"X","Octopus (vulgaris) mimus",0
2017,"X","Odontesthes regia",15
2017,"X","Oncorhynchus kisutch",76084
2017,"X","Oncorhynchus mykiss",32748
2017,"X","Ostrea chilensis",25
2017,"X","Paralichthys spp.",0
2017,"X","Paralomis granulosa",0
2017,"X","Pleuroncodes monodon",0
2017,"X","Prionace glauca",0
2017,"X","Prolatilus jugularis",0
2017,"X","Pyura chilensis",884
2017,"X","Salmo salar",422998
2017,"X","Scomber japonicus",0
2017,"X","Semele solida",7
2017,"X","Seriola lalandi",0
2017,"X","Seriolella caerulea",0
2017,"X","Seriolella punctata",0
2017,"X","Strangomera bentincki",0
2017,"X","Tagelus dombeii",786
2017,"X","Taliepus dentatus",0
2017,"X","Thais chocolata",0
2017,"X","Thunnus albacares",0
2017,"X","Thyrsites atun",19
2017,"X","Trachurus murphyi",0
2017,"X","Venus antiqua",952
2017,"X","Xiphias gladius",32
2017,"XI","Argobuccinum spp.",0
2017,"XI","Argopecten purpuratus",0
2017,"XI","Athyonidium chilensis",0
2017,"XI","Aulacomya ater",0
2017,"XI","Austromegabalanus psittacus",0
2017,"XI","Brama australis",971
2017,"XI","Callorhinchus callorhynchus",0
2017,"XI","Cancer edwardsi",1
2017,"XI","Cancer porteri",0
2017,"XI","Cervimunida johni",0
2017,"XI","Chlamys vitrea",0
2017,"XI","Choromytilus chorus",0
2017,"XI","Chorus giganteus",0
2017,"XI","Cilus gilberti",0
2017,"XI","Concholepas concholepas",10
2017,"XI","Coryphaena hippurus",0
2017,"XI","Crassostrea gigas",0
2017,"XI","Dissostichus eleginoides",0
2017,"XI","Dosidicus gigas",0
2017,"XI","Eleginops maclovinus",0
2017,"XI","Engraulis ringens",0
2017,"XI","Ensis macha",0
2017,"XI","Enteroctopus megalocyathus",0
2017,"XI","Fissurella costata",0
2017,"XI","Fissurella latimarginata",0
2017,"XI","Fissurella maxima",0
2017,"XI","Gari solida",0
2017,"XI","Genypterus blacodes",12
2017,"XI","Genypterus chilensis",0
2017,"XI","Genypterus maculatus",0
2017,"XI","Haliotis discus hannai",0
2017,"XI","Haliotis rufescens",0
2017,"XI","Helicolenus lengerichi",1
2017,"XI","Heterocarpus reedi",0
2017,"XI","Isurus oxyrinchus",0
2017,"XI","Lamna nasus",0
2017,"XI","Lithodes santolla",0
2017,"XI","Loxechinus albus",147
2017,"XI","Macruronus magellanicus",3659
2017,"XI","Merluccius australis",1943
2017,"XI","Merluccius gayi gayi",0
2017,"XI","Mesodesma donacium",0
2017,"XI","Micropogonias manni",0
2017,"XI","Mulinia edulis",0
2017,"XI","Mustelus mento",0
2017,"XI","Mytilus chilensis",0
2017,"XI","Octopus (vulgaris) mimus",0
2017,"XI","Odontesthes regia",0
2017,"XI","Oncorhynchus kisutch",0
2017,"XI","Oncorhynchus mykiss",0
2017,"XI","Ostrea chilensis",0
2017,"XI","Paralichthys spp.",0
2017,"XI","Paralomis granulosa",0
2017,"XI","Pleuroncodes monodon",0
2017,"XI","Prionace glauca",0
2017,"XI","Prolatilus jugularis",0
2017,"XI","Pyura chilensis",0
2017,"XI","Salmo salar",25911
2017,"XI","Scomber japonicus",0
2017,"XI","Semele solida",0
2017,"XI","Seriola lalandi",0
2017,"XI","Seriolella caerulea",64
2017,"XI","Seriolella punctata",188
2017,"XI","Strangomera bentincki",0
2017,"XI","Tagelus dombeii",0
2017,"XI","Taliepus dentatus",0
2017,"XI","Thais chocolata",0
2017,"XI","Thunnus albacares",0
2017,"XI","Thyrsites atun",0
2017,"XI","Trachurus murphyi",0
2017,"XI","Venus antiqua",0
2017,"XI","Xiphias gladius",0
2017,"XII","Argobuccinum spp.",0
2017,"XII","Argopecten purpuratus",0
2017,"XII","Athyonidium chilensis",0
2017,"XII","Aulacomya ater",0
2017,"XII","Austromegabalanus psittacus",0
2017,"XII","Brama australis",0
2017,"XII","Callorhinchus callorhynchus",0
2017,"XII","Cancer edwardsi",0
2017,"XII","Cancer porteri",0
2017,"XII","Cervimunida johni",0
2017,"XII","Chlamys vitrea",411
2017,"XII","Choromytilus chorus",0
2017,"XII","Chorus giganteus",0
2017,"XII","Cilus gilberti",0
2017,"XII","Concholepas concholepas",2
2017,"XII","Coryphaena hippurus",0
2017,"XII","Crassostrea gigas",0
2017,"XII","Dissostichus eleginoides",0
2017,"XII","Dosidicus gigas",0
2017,"XII","Eleginops maclovinus",2
2017,"XII","Engraulis ringens",0
2017,"XII","Ensis macha",1
2017,"XII","Enteroctopus megalocyathus",0
2017,"XII","Fissurella costata",0
2017,"XII","Fissurella latimarginata",0
2017,"XII","Fissurella maxima",0
2017,"XII","Gari solida",0
2017,"XII","Genypterus blacodes",4
2017,"XII","Genypterus chilensis",0
2017,"XII","Genypterus maculatus",0
2017,"XII","Haliotis discus hannai",0
2017,"XII","Haliotis rufescens",0
2017,"XII","Helicolenus lengerichi",0
2017,"XII","Heterocarpus reedi",0
2017,"XII","Isurus oxyrinchus",0
2017,"XII","Lamna nasus",0
2017,"XII","Lithodes santolla",40
2017,"XII","Loxechinus albus",3033
2017,"XII","Macruronus magellanicus",0
2017,"XII","Merluccius australis",6
2017,"XII","Merluccius gayi gayi",0
2017,"XII","Mesodesma donacium",0
2017,"XII","Micropogonias manni",0
2017,"XII","Mulinia edulis",0
2017,"XII","Mustelus mento",0
2017,"XII","Mytilus chilensis",0
2017,"XII","Octopus (vulgaris) mimus",0
2017,"XII","Odontesthes regia",0
2017,"XII","Oncorhynchus kisutch",0
2017,"XII","Oncorhynchus mykiss",575
2017,"XII","Ostrea chilensis",0
2017,"XII","Paralichthys spp.",0
2017,"XII","Paralomis granulosa",450
2017,"XII","Pleuroncodes monodon",0
2017,"XII","Prionace glauca",0
2017,"XII","Prolatilus jugularis",0
2017,"XII","Pyura chilensis",0
2017,"XII","Salmo salar",24159
2017,"XII","Scomber japonicus",0
2017,"XII","Semele solida",0
2017,"XII","Seriola lalandi",0
2017,"XII","Seriolella caerulea",0
2017,"XII","Seriolella punctata",0
2017,"XII","Strangomera bentincki",0
2017,"XII","Tagelus dombeii",0
2017,"XII","Taliepus dentatus",0
2017,"XII","Thais chocolata",0
2017,"XII","Thunnus albacares",0
2017,"XII","Thyrsites atun",0
2017,"XII","Trachurus murphyi",0
2017,"XII","Venus antiqua",0
2017,"XII","Xiphias gladius",0
2017,"XIV","Argobuccinum spp.",0
2017,"XIV","Argopecten purpuratus",0
2017,"XIV","Athyonidium chilensis",1
2017,"XIV","Aulacomya ater",0
2017,"XIV","Austromegabalanus psittacus",0
2017,"XIV","Brama australis",0
2017,"XIV","Callorhinchus callorhynchus",0
2017,"XIV","Cancer edwardsi",0
2017,"XIV","Cancer porteri",0
2017,"XIV","Cervimunida johni",0
2017,"XIV","Chlamys vitrea",0
2017,"XIV","Choromytilus chorus",2
2017,"XIV","Chorus giganteus",2
2017,"XIV","Cilus gilberti",0
2017,"XIV","Concholepas concholepas",13
2017,"XIV","Coryphaena hippurus",0
2017,"XIV","Crassostrea gigas",0
2017,"XIV","Dissostichus eleginoides",0
2017,"XIV","Dosidicus gigas",0
2017,"XIV","Eleginops maclovinus",0
2017,"XIV","Engraulis ringens",0
2017,"XIV","Ensis macha",9
2017,"XIV","Enteroctopus megalocyathus",0
2017,"XIV","Fissurella costata",0
2017,"XIV","Fissurella latimarginata",9
2017,"XIV","Fissurella maxima",0
2017,"XIV","Gari solida",0
2017,"XIV","Genypterus blacodes",0
2017,"XIV","Genypterus chilensis",0
2017,"XIV","Genypterus maculatus",0
2017,"XIV","Haliotis discus hannai",0
2017,"XIV","Haliotis rufescens",0
2017,"XIV","Helicolenus lengerichi",0
2017,"XIV","Heterocarpus reedi",0
2017,"XIV","Isurus oxyrinchus",0
2017,"XIV","Lamna nasus",0
2017,"XIV","Lithodes santolla",0
2017,"XIV","Loxechinus albus",0
2017,"XIV","Macruronus magellanicus",0
2017,"XIV","Merluccius australis",0
2017,"XIV","Merluccius gayi gayi",0
2017,"XIV","Mesodesma donacium",0
2017,"XIV","Micropogonias manni",0
2017,"XIV","Mulinia edulis",0
2017,"XIV","Mustelus mento",0
2017,"XIV","Mytilus chilensis",2
2017,"XIV","Octopus (vulgaris) mimus",0
2017,"XIV","Odontesthes regia",0
2017,"XIV","Oncorhynchus kisutch",0
2017,"XIV","Oncorhynchus mykiss",0
2017,"XIV","Ostrea chilensis",0
2017,"XIV","Paralichthys spp.",0
2017,"XIV","Paralomis granulosa",0
2017,"XIV","Pleuroncodes monodon",0
2017,"XIV","Prionace glauca",0
2017,"XIV","Prolatilus jugularis",0
2017,"XIV","Pyura chilensis",0
2017,"XIV","Salmo salar",0
2017,"XIV","Scomber japonicus",0
2017,"XIV","Semele solida",0
2017,"XIV","Seriola lalandi",0
2017,"XIV","Seriolella caerulea",0
